policy_id,adopted_year,state,state_name,long,lat,adoption_case,state_num
sonsam,1981,OK,Oklahoma,-97.4591,35.4931,1,35
sonsam,1982,CT,Connecticut,-72.6732,41.7665,1,1
sonsam,1982,IA,Iowa,-93.6203,41.5888,1,33
sonsam,1982,IN,Indiana,-86.1563,39.767,1,46
sonsam,1982,LA,Louisiana,-91.1882,30.4493,1,11
sonsam,1982,PA,Pennsylvania,-76.8849,40.274,1,37
sonsam,1982,SD,South Dakota,-100.3177,44.3776,1,40
sonsam,1983,CA,California,-121.4871,38.5737,1,0
sonsam,1983,NJ,New Jersey,-74.7642,40.2202,1,7
sonsam,1983,NM,New Mexico,-105.9381,35.6816,1,31
sonsam,1983,RI,Rhode Island,-71.4087,41.827,1,38
sonsam,1983,WI,Wisconsin,-89.4007,43.0632,1,47
sonsam,1984,CO,Colorado,-104.9881,39.7551,1,5
sonsam,1984,OH,Ohio,-83.0007,39.9622,1,34
sonsam,1985,AR,Arkansas,-92.2789,34.7244,1,44
sonsam,1985,MI,Michigan,-84.5466,42.7336,1,21
sonsam,1985,OR,Oregon,-123.0272,44.937,1,3
sonsam,1986,KS,Kansas,-95.6815,39.0474,1,15
sonsam,1986,MN,Minnesota,-93.1027,44.9446,1,8
sonsam,1987,MD,Maryland,-76.5197,38.9693,1,19
sonsam,1987,MS,Mississippi,-90.178,32.3122,1,24
sonsam,1990,VA,Virginia,-77.4339,37.5408,1,13
sonsam,1991,MO,Missouri,-92.1941,38.5698,1,23
sonsam,1991,UT,Utah,-111.8882,40.7716,1,43
sonsam,1993,ND,North Dakota,-100.7694,46.8084,1,27
sonsam,1995,WV,West Virginia,-81.6354,38.3533,1,48
sonsam,1997,ME,Massachusetts,-69.7323,44.3294,1,20
sonsam,1997,WY,Wyoming,-104.8165,41.1389,1,49
southeasternforestfireprotectioncompact,1953,GA,Georgia,-84.3897,33.7545,1,26
southeasternforestfireprotectioncompact,1954,KY,Kentucky,-84.8715,38.1894,1,16
southeasternforestfireprotectioncompact,1954,SC,South Carolina,-81.0353,34.0007,1,39
southeasternforestfireprotectioncompact,1955,AL,Alabama,-86.2996,32.3754,1,25
southeasternforestfireprotectioncompact,1955,FL,Florida,-84.2806,30.4382,1,12
southeasternforestfireprotectioncompact,1955,NC,North Carolina,-78.6434,35.7797,1,9
southeasternforestfireprotectioncompact,1955,TN,Tennessee,-86.7821,36.1589,1,41
southeasternforestfireprotectioncompact,1955,WV,West Virginia,-81.6354,38.3533,1,48
southeasternforestfireprotectioncompact,1956,VA,Virginia,-77.4339,37.5408,1,13
southeastinterstatelow_levelradioactivewastecompact,1982,FL,Florida,-84.2806,30.4382,1,12
southeastinterstatelow_levelradioactivewastecompact,1982,GA,Georgia,-84.3897,33.7545,1,26
southeastinterstatelow_levelradioactivewastecompact,1982,TN,Tennessee,-86.7821,36.1589,1,41
southeastinterstatelow_levelradioactivewastecompact,1983,VA,Virginia,-77.4339,37.5408,1,13
southeastinterstatelow_levelradioactivewastecompact,1988,AL,Alabama,-86.2996,32.3754,1,25
southerndairycompact,1997,AR,Arkansas,-92.2789,34.7244,1,44
southerndairycompact,1997,NC,North Carolina,-78.6434,35.7797,1,9
southerndairycompact,1998,AL,Alabama,-86.2996,32.3754,1,25
southerndairycompact,1998,KY,Kentucky,-84.8715,38.1894,1,16
southerndairycompact,1998,SC,South Carolina,-81.0353,34.0007,1,39
southerndairycompact,1998,TN,Tennessee,-86.7821,36.1589,1,41
southerndairycompact,1998,VA,Virginia,-77.4339,37.5408,1,13
southerndairycompact,1998,WV,West Virginia,-81.6354,38.3533,1,48
southerndairycompact,1999,GA,Georgia,-84.3897,33.7545,1,26
southerndairycompact,1999,KS,Kansas,-95.6815,39.0474,1,15
southerndairycompact,1999,MO,Missouri,-92.1941,38.5698,1,23
southerndairycompact,2001,OK,Oklahoma,-97.4591,35.4931,1,35
southerngrowthpoliciescompact,1953,OK,Oklahoma,-97.4591,35.4931,1,35
southerngrowthpoliciescompact,1973,AR,Arkansas,-92.2789,34.7244,1,44
southerngrowthpoliciescompact,1973,GA,Georgia,-84.3897,33.7545,1,26
southerngrowthpoliciescompact,1973,SC,South Carolina,-81.0353,34.0007,1,39
southerngrowthpoliciescompact,1973,TN,Tennessee,-86.7821,36.1589,1,41
southerngrowthpoliciescompact,1973,VA,Virginia,-77.4339,37.5408,1,13
southerngrowthpoliciescompact,1974,KY,Kentucky,-84.8715,38.1894,1,16
southerngrowthpoliciescompact,1975,AL,Alabama,-86.2996,32.3754,1,25
southerngrowthpoliciescompact,1975,NC,North Carolina,-78.6434,35.7797,1,9
southerngrowthpoliciescompact,1989,WV,West Virginia,-81.6354,38.3533,1,48
southernregionaleducationcompact,1948,NC,North Carolina,-78.6434,35.7797,1,9
southernregionaleducationcompact,1948,SC,South Carolina,-81.0353,34.0007,1,39
southernregionaleducationcompact,1948,TN,Tennessee,-86.7821,36.1589,1,41
southernregionaleducationcompact,1949,AL,Alabama,-86.2996,32.3754,1,25
southernregionaleducationcompact,1949,AR,Arkansas,-92.2789,34.7244,1,44
southernregionaleducationcompact,1949,FL,Florida,-84.2806,30.4382,1,12
southernregionaleducationcompact,1949,GA,Georgia,-84.3897,33.7545,1,26
southernregionaleducationcompact,1949,MD,Maryland,-76.5197,38.9693,1,19
southernregionaleducationcompact,1950,KY,Kentucky,-84.8715,38.1894,1,16
southernregionaleducationcompact,1950,VA,Virginia,-77.4339,37.5408,1,13
southernregionaleducationcompact,1951,TX,Texas,-97.7452,30.2687,1,42
southernregionaleducationcompact,1956,WV,West Virginia,-81.6354,38.3533,1,48
southernregionaleducationcompact,1985,OK,Oklahoma,-97.4591,35.4931,1,35
southernregionaleducationcompact,1998,DE,Delaware,-75.5136,39.1615,1,18
southwesternlow_levelradioactivewastedisposalcompact,1984,AZ,Arizona,-112.0738,33.4483,1,17
southwesternlow_levelradioactivewastedisposalcompact,1987,CA,California,-121.4871,38.5737,1,0
southwesternlow_levelradioactivewastedisposalcompact,1989,ND,North Dakota,-100.7694,46.8084,1,27
southwesternlow_levelradioactivewastedisposalcompact,1989,SD,South Dakota,-100.3177,44.3776,1,40
sprinsch,1813,NY,New York ,-73.7551,42.6517,1,2
sprinsch,1825,MD,Maryland,-76.5197,38.9693,1,19
sprinsch,1827,VT,Vermont,-72.5716,44.2627,1,45
sprinsch,1833,PA,Pennsylvania,-76.8849,40.274,1,37
sprinsch,1836,MI,Michigan,-84.5466,42.7336,1,21
sprinsch,1837,KY,Kentucky,-84.8715,38.1894,1,16
sprinsch,1837,MA,Maine,-71.0568,42.3589,1,10
sprinsch,1837,OH,Ohio,-83.0007,39.9622,1,34
sprinsch,1839,CT,Connecticut,-72.6732,41.7665,1,1
sprinsch,1841,IA,Iowa,-93.6203,41.5888,1,33
sprinsch,1843,RI,Rhode Island,-71.4087,41.827,1,38
sprinsch,1845,NJ,New Jersey,-74.7642,40.2202,1,7
sprinsch,1846,ME,Massachusetts,-69.7323,44.3294,1,20
sprinsch,1846,NH,New Hampshire ,-71.5597,43.2314,1,29
sprinsch,1847,LA,Louisiana,-91.1882,30.4493,1,11
sprinsch,1849,WI,Wisconsin,-89.4007,43.0632,1,47
sprinsch,1851,CA,California,-121.4871,38.5737,1,0
sprinsch,1852,IN,Indiana,-86.1563,39.767,1,46
sprinsch,1852,NC,North Carolina,-78.6434,35.7797,1,9
sprinsch,1852,UT,Utah,-111.8882,40.7716,1,43
sprinsch,1854,AL,Alabama,-86.2996,32.3754,1,25
sprinsch,1854,IL,Illinois,-89.6533,39.8018,1,6
sprinsch,1858,MN,Minnesota,-93.1027,44.9446,1,8
sprinsch,1859,KS,Kansas,-95.6815,39.0474,1,15
sprinsch,1861,CO,Colorado,-104.9881,39.7551,1,5
sprinsch,1864,ID,Idaho,-116.2125,43.6021,1,36
sprinsch,1866,MT,Montana,-112.0205,46.5911,1,14
sprinsch,1866,NV,Nevada,-119.7519,39.1501,1,32
sprinsch,1867,ND,North Dakota,-100.7694,46.8084,1,27
sprinsch,1867,SD,South Dakota,-100.3177,44.3776,1,40
sprinsch,1867,TN,Tennessee,-86.7821,36.1589,1,41
sprinsch,1868,FL,Florida,-84.2806,30.4382,1,12
sprinsch,1868,GA,Georgia,-84.3897,33.7545,1,26
sprinsch,1868,MO,Missouri,-92.1941,38.5698,1,23
sprinsch,1868,MS,Mississippi,-90.178,32.3122,1,24
sprinsch,1868,SC,South Carolina,-81.0353,34.0007,1,39
sprinsch,1869,NE,Nebraska,-97.548,41.1786,1,28
sprinsch,1869,WV,West Virginia,-81.6354,38.3533,1,48
sprinsch,1869,WY,Wyoming,-104.8165,41.1389,1,49
sprinsch,1870,AZ,Arizona,-112.0738,33.4483,1,17
sprinsch,1870,VA,Virginia,-77.4339,37.5408,1,13
sprinsch,1871,TX,Texas,-97.7452,30.2687,1,42
sprinsch,1872,OR,Oregon,-123.0272,44.937,1,3
sprinsch,1872,WA,Washington,-122.9016,47.0449,1,4
sprinsch,1874,AR,Arkansas,-92.2789,34.7244,1,44
sprinsch,1890,NM,New Mexico,-105.9381,35.6816,1,31
sprinsch,1891,OK,Oklahoma,-97.4591,35.4931,1,35
st_wd_tran,1976,FL,Florida,-84.2806,30.4382,1,12
st_wd_tran,1976,MT,Montana,-112.0205,46.5911,1,14
st_wd_tran,1979,IA,Iowa,-93.6203,41.5888,1,33
st_wd_tran,1979,RI,Rhode Island,-71.4087,41.827,1,38
st_wd_tran,1979,WV,West Virginia,-81.6354,38.3533,1,48
st_wd_tran,1982,UT,Utah,-111.8882,40.7716,1,43
st_wd_tran,1984,MA,Maine,-71.0568,42.3589,1,10
st_wd_tran,1985,CO,Colorado,-104.9881,39.7551,1,5
st_wd_tran,1985,GA,Georgia,-84.3897,33.7545,1,26
st_wd_tran,1985,WA,Washington,-122.9016,47.0449,1,4
st_wd_tran,1985,WY,Wyoming,-104.8165,41.1389,1,49
st_wd_tran,1986,ID,Idaho,-116.2125,43.6021,1,36
st_wd_tran,1987,MO,Missouri,-92.1941,38.5698,1,23
st_wd_tran,1989,AK,Alaska,-134.5721,58.3637,1,22
st_wd_tran,1989,AR,Arkansas,-92.2789,34.7244,1,44
st_wd_tran,1989,HI,Hawaii,-157.8219,21.292,1,30
st_wd_tran,1989,KS,Kansas,-95.6815,39.0474,1,15
st_wd_tran,1989,MS,Mississippi,-90.178,32.3122,1,24
st_wd_tran,1990,IL,Illinois,-89.6533,39.8018,1,6
st_wd_tran,1990,ND,North Dakota,-100.7694,46.8084,1,27
st_wd_tran,1990,OH,Ohio,-83.0007,39.9622,1,34
st_wd_tran,1990,VA,Virginia,-77.4339,37.5408,1,13
st_wd_tran,1992,IN,Indiana,-86.1563,39.767,1,46
st_wd_tran,1992,NV,Nevada,-119.7519,39.1501,1,32
st_wd_tran,1993,CA,California,-121.4871,38.5737,1,0
st_wd_tran,1993,KY,Kentucky,-84.8715,38.1894,1,16
st_wd_tran,1994,AL,Alabama,-86.2996,32.3754,1,25
st_wd_tran,1994,MN,Minnesota,-93.1027,44.9446,1,8
st_wd_tran,1995,NM,New Mexico,-105.9381,35.6816,1,31
st_wd_tran,1995,OK,Oklahoma,-97.4591,35.4931,1,35
st_wd_tran,1995,SC,South Carolina,-81.0353,34.0007,1,39
st_wd_tran,1996,AZ,Arizona,-112.0738,33.4483,1,17
st_wd_tran,1996,LA,Louisiana,-91.1882,30.4493,1,11
st_wd_tran,1996,MD,Maryland,-76.5197,38.9693,1,19
st_wd_tran,1997,CT,Connecticut,-72.6732,41.7665,1,1
st_wd_tran,1998,OR,Oregon,-123.0272,44.937,1,3
st_wd_tran,1998,SD,South Dakota,-100.3177,44.3776,1,40
st_wd_tran,2006,PA,Pennsylvania,-76.8849,40.274,1,37
st_wd_tran,2008,NC,North Carolina,-78.6434,35.7797,1,9
st_wd_tran,2008,NJ,New Jersey,-74.7642,40.2202,1,7
stalkdef,1998,AZ,Arizona,-112.0738,33.4483,1,17
stalkdef,1998,GA,Georgia,-84.3897,33.7545,1,26
stalkdef,1998,IA,Iowa,-93.6203,41.5888,1,33
stalkdef,1998,NE,Nebraska,-97.548,41.1786,1,28
stalkdef,1998,NJ,New Jersey,-74.7642,40.2202,1,7
stalkdef,1998,OH,Ohio,-83.0007,39.9622,1,34
stalkdef,1998,VA,Virginia,-77.4339,37.5408,1,13
stalkdef,1999,CO,Colorado,-104.9881,39.7551,1,5
stalkdef,1999,FL,Florida,-84.2806,30.4382,1,12
stalkdef,1999,KS,Kansas,-95.6815,39.0474,1,15
stalkdef,1999,KY,Kentucky,-84.8715,38.1894,1,16
stalkdef,1999,LA,Louisiana,-91.1882,30.4493,1,11
stalkdef,1999,NV,Nevada,-119.7519,39.1501,1,32
stalkdef,1999,NY,New York ,-73.7551,42.6517,1,2
stalkdef,1999,PA,Pennsylvania,-76.8849,40.274,1,37
stalkdef,1999,WA,Washington,-122.9016,47.0449,1,4
stalkdef,2000,IL,Illinois,-89.6533,39.8018,1,6
stalkdef,2000,MS,Mississippi,-90.178,32.3122,1,24
stalkdef,2000,NH,New Hampshire ,-71.5597,43.2314,1,29
stalkdef,2000,UT,Utah,-111.8882,40.7716,1,43
stalkdef,2001,IN,Indiana,-86.1563,39.767,1,46
stalkdef,2001,SC,South Carolina,-81.0353,34.0007,1,39
stalkdef,2001,TX,Texas,-97.7452,30.2687,1,42
stalkdef,2001,WV,West Virginia,-81.6354,38.3533,1,48
stalking,1990,CA,California,-121.4871,38.5737,1,0
stalking,1991,NC,North Carolina,-78.6434,35.7797,1,9
stalking,1992,AL,Alabama,-86.2996,32.3754,1,25
stalking,1992,CT,Connecticut,-72.6732,41.7665,1,1
stalking,1992,DE,Delaware,-75.5136,39.1615,1,18
stalking,1992,IA,Iowa,-93.6203,41.5888,1,33
stalking,1992,ID,Idaho,-116.2125,43.6021,1,36
stalking,1992,IL,Illinois,-89.6533,39.8018,1,6
stalking,1992,KS,Kansas,-95.6815,39.0474,1,15
stalking,1992,KY,Kentucky,-84.8715,38.1894,1,16
stalking,1992,LA,Louisiana,-91.1882,30.4493,1,11
stalking,1992,MA,Maine,-71.0568,42.3589,1,10
stalking,1992,MN,Minnesota,-93.1027,44.9446,1,8
stalking,1992,MS,Mississippi,-90.178,32.3122,1,24
stalking,1992,NJ,New Jersey,-74.7642,40.2202,1,7
stalking,1992,NY,New York ,-73.7551,42.6517,1,2
stalking,1992,OH,Ohio,-83.0007,39.9622,1,34
stalking,1992,OK,Oklahoma,-97.4591,35.4931,1,35
stalking,1992,RI,Rhode Island,-71.4087,41.827,1,38
stalking,1992,SC,South Carolina,-81.0353,34.0007,1,39
stalking,1992,SD,South Dakota,-100.3177,44.3776,1,40
stalking,1992,TN,Tennessee,-86.7821,36.1589,1,41
stalking,1992,UT,Utah,-111.8882,40.7716,1,43
stalking,1992,WA,Washington,-122.9016,47.0449,1,4
stalking,1992,WV,West Virginia,-81.6354,38.3533,1,48
stalking,1993,CO,Colorado,-104.9881,39.7551,1,5
stalking,1993,GA,Georgia,-84.3897,33.7545,1,26
stalking,1993,IN,Indiana,-86.1563,39.767,1,46
stalking,1993,MI,Michigan,-84.5466,42.7336,1,21
stalking,1993,MO,Missouri,-92.1941,38.5698,1,23
stalking,1993,MT,Montana,-112.0205,46.5911,1,14
stalking,1993,ND,North Dakota,-100.7694,46.8084,1,27
stalking,1993,NH,New Hampshire ,-71.5597,43.2314,1,29
stalking,1993,NV,Nevada,-119.7519,39.1501,1,32
stalking,1993,OR,Oregon,-123.0272,44.937,1,3
stalking,1993,PA,Pennsylvania,-76.8849,40.274,1,37
stalking,1993,VA,Virginia,-77.4339,37.5408,1,13
stalking,1993,VT,Vermont,-72.5716,44.2627,1,45
stalking,1993,WI,Wisconsin,-89.4007,43.0632,1,47
stalking,1993,WY,Wyoming,-104.8165,41.1389,1,49
stalking,1995,AR,Arkansas,-92.2789,34.7244,1,44
stalking,1995,ME,Massachusetts,-69.7323,44.3294,1,20
stalking,1995,TX,Texas,-97.7452,30.2687,1,42
stalking,1997,FL,Florida,-84.2806,30.4382,1,12
stalking,1997,MD,Maryland,-76.5197,38.9693,1,19
stalking,1997,NM,New Mexico,-105.9381,35.6816,1,31
stalking,1998,AZ,Arizona,-112.0738,33.4483,1,17
standground,1994,UT,Utah,-111.8882,40.7716,1,43
standground,2005,FL,Florida,-84.2806,30.4382,1,12
standground,2006,AK,Alaska,-134.5721,58.3637,1,22
standground,2006,AL,Alabama,-86.2996,32.3754,1,25
standground,2006,AZ,Arizona,-112.0738,33.4483,1,17
standground,2006,GA,Georgia,-84.3897,33.7545,1,26
standground,2006,IN,Indiana,-86.1563,39.767,1,46
standground,2006,KS,Kansas,-95.6815,39.0474,1,15
standground,2006,KY,Kentucky,-84.8715,38.1894,1,16
standground,2006,LA,Louisiana,-91.1882,30.4493,1,11
standground,2006,MI,Michigan,-84.5466,42.7336,1,21
standground,2006,MS,Mississippi,-90.178,32.3122,1,24
standground,2006,OK,Oklahoma,-97.4591,35.4931,1,35
standground,2006,SC,South Carolina,-81.0353,34.0007,1,39
standground,2006,SD,South Dakota,-100.3177,44.3776,1,40
standground,2007,TN,Tennessee,-86.7821,36.1589,1,41
standground,2007,TX,Texas,-97.7452,30.2687,1,42
standground,2008,WV,West Virginia,-81.6354,38.3533,1,48
standground,2009,MT,Montana,-112.0205,46.5911,1,14
standground,2011,NC,North Carolina,-78.6434,35.7797,1,9
standground,2011,NH,New Hampshire ,-71.5597,43.2314,1,29
standground,2011,NV,Nevada,-119.7519,39.1501,1,32
standground,2011,PA,Pennsylvania,-76.8849,40.274,1,37
stateptr,1903,CT,Connecticut,-72.6732,41.7665,1,1
stateptr,1917,MI,Michigan,-84.5466,42.7336,1,21
stateptr,1917,NY,New York ,-73.7551,42.6517,1,2
stateptr,1919,WV,West Virginia,-81.6354,38.3533,1,48
stateptr,1921,MA,Maine,-71.0568,42.3589,1,10
stateptr,1921,MD,Maryland,-76.5197,38.9693,1,19
stateptr,1921,NJ,New Jersey,-74.7642,40.2202,1,7
stateptr,1921,WA,Washington,-122.9016,47.0449,1,4
stateptr,1923,DE,Delaware,-75.5136,39.1615,1,18
stateptr,1923,IL,Illinois,-89.6533,39.8018,1,6
stateptr,1923,NV,Nevada,-119.7519,39.1501,1,32
stateptr,1925,ME,Massachusetts,-69.7323,44.3294,1,20
stateptr,1925,RI,Rhode Island,-71.4087,41.827,1,38
stateptr,1925,UT,Utah,-111.8882,40.7716,1,43
stateptr,1927,NC,North Carolina,-78.6434,35.7797,1,9
stateptr,1929,CA,California,-121.4871,38.5737,1,0
stateptr,1929,ID,Idaho,-116.2125,43.6021,1,36
stateptr,1929,MN,Minnesota,-93.1027,44.9446,1,8
stateptr,1930,SC,South Carolina,-81.0353,34.0007,1,39
stateptr,1930,TN,Tennessee,-86.7821,36.1589,1,41
stateptr,1931,AZ,Arizona,-112.0738,33.4483,1,17
stateptr,1931,MO,Missouri,-92.1941,38.5698,1,23
stateptr,1931,OR,Oregon,-123.0272,44.937,1,3
stateptr,1932,KY,Kentucky,-84.8715,38.1894,1,16
stateptr,1932,VA,Virginia,-77.4339,37.5408,1,13
stateptr,1933,NM,New Mexico,-105.9381,35.6816,1,31
stateptr,1933,OH,Ohio,-83.0007,39.9622,1,34
stateptr,1933,WY,Wyoming,-104.8165,41.1389,1,49
stateptr,1935,AR,Arkansas,-92.2789,34.7244,1,44
stateptr,1935,CO,Colorado,-104.9881,39.7551,1,5
stateptr,1935,IA,Iowa,-93.6203,41.5888,1,33
stateptr,1935,IN,Indiana,-86.1563,39.767,1,46
stateptr,1935,MT,Montana,-112.0205,46.5911,1,14
stateptr,1935,ND,North Dakota,-100.7694,46.8084,1,27
stateptr,1935,TX,Texas,-97.7452,30.2687,1,42
stateptr,1936,LA,Louisiana,-91.1882,30.4493,1,11
stateptr,1937,GA,Georgia,-84.3897,33.7545,1,26
stateptr,1937,KS,Kansas,-95.6815,39.0474,1,15
stateptr,1937,NE,Nebraska,-97.548,41.1786,1,28
stateptr,1937,NH,New Hampshire ,-71.5597,43.2314,1,29
stateptr,1937,OK,Oklahoma,-97.4591,35.4931,1,35
stateptr,1937,PA,Pennsylvania,-76.8849,40.274,1,37
stateptr,1937,SD,South Dakota,-100.3177,44.3776,1,40
stateptr,1938,MS,Mississippi,-90.178,32.3122,1,24
stateptr,1939,AL,Alabama,-86.2996,32.3754,1,25
stateptr,1939,FL,Florida,-84.2806,30.4382,1,12
stateptr,1939,WI,Wisconsin,-89.4007,43.0632,1,47
stateptr,1947,VT,Vermont,-72.5716,44.2627,1,45
statrapage,1950,NY,New York ,-73.7551,42.6517,1,2
statrapage,1971,OR,Oregon,-123.0272,44.937,1,3
statrapage,1972,OH,Ohio,-83.0007,39.9622,1,34
statrapage,1973,MT,Montana,-112.0205,46.5911,1,14
statrapage,1973,TX,Texas,-97.7452,30.2687,1,42
statrapage,1974,KY,Kentucky,-84.8715,38.1894,1,16
statrapage,1975,AR,Arkansas,-92.2789,34.7244,1,44
statrapage,1975,CO,Colorado,-104.9881,39.7551,1,5
statrapage,1975,ME,Massachusetts,-69.7323,44.3294,1,20
statrapage,1975,MN,Minnesota,-93.1027,44.9446,1,8
statrapage,1975,NM,New Mexico,-105.9381,35.6816,1,31
statrapage,1975,VA,Virginia,-77.4339,37.5408,1,13
statrapage,1976,IA,Iowa,-93.6203,41.5888,1,33
statrapage,1976,MD,Maryland,-76.5197,38.9693,1,19
statrapage,1976,WV,West Virginia,-81.6354,38.3533,1,48
statrapage,1977,AL,Alabama,-86.2996,32.3754,1,25
statrapage,1977,LA,Louisiana,-91.1882,30.4493,1,11
statrapage,1977,ND,North Dakota,-100.7694,46.8084,1,27
statrapage,1977,NE,Nebraska,-97.548,41.1786,1,28
statrapage,1977,NV,Nevada,-119.7519,39.1501,1,32
statrapage,1978,NJ,New Jersey,-74.7642,40.2202,1,7
statrapage,1979,RI,Rhode Island,-71.4087,41.827,1,38
statrapage,1981,OK,Oklahoma,-97.4591,35.4931,1,35
statrapage,1982,WY,Wyoming,-104.8165,41.1389,1,49
statrapage,1983,AK,Alaska,-134.5721,58.3637,1,22
statrapage,1983,UT,Utah,-111.8882,40.7716,1,43
statrapage,1984,IL,Illinois,-89.6533,39.8018,1,6
statrapage,1988,DE,Delaware,-75.5136,39.1615,1,18
statrapage,1988,WA,Washington,-122.9016,47.0449,1,4
statrapage,1989,SD,South Dakota,-100.3177,44.3776,1,40
statrapage,1989,TN,Tennessee,-86.7821,36.1589,1,41
statrapage,1990,PA,Pennsylvania,-76.8849,40.274,1,37
statrapage,1992,ID,Idaho,-116.2125,43.6021,1,36
statrapage,1993,AZ,Arizona,-112.0738,33.4483,1,17
statrapage,1993,CA,California,-121.4871,38.5737,1,0
statrapage,1993,CT,Connecticut,-72.6732,41.7665,1,1
statrapage,1994,IN,Indiana,-86.1563,39.767,1,46
statrapage,1994,MO,Missouri,-92.1941,38.5698,1,23
statrapage,1995,GA,Georgia,-84.3897,33.7545,1,26
statrapage,1995,NC,North Carolina,-78.6434,35.7797,1,9
statrapage,1996,FL,Florida,-84.2806,30.4382,1,12
statrapage,1998,MS,Mississippi,-90.178,32.3122,1,24
statrapage,1998,WI,Wisconsin,-89.4007,43.0632,1,47
statrape,1971,OR,Oregon,-123.0272,44.937,1,3
statrape,1972,OH,Ohio,-83.0007,39.9622,1,34
statrape,1973,MT,Montana,-112.0205,46.5911,1,14
statrape,1973,TX,Texas,-97.7452,30.2687,1,42
statrape,1974,KY,Kentucky,-84.8715,38.1894,1,16
statrape,1975,AR,Arkansas,-92.2789,34.7244,1,44
statrape,1975,CO,Colorado,-104.9881,39.7551,1,5
statrape,1975,ME,Massachusetts,-69.7323,44.3294,1,20
statrape,1975,MN,Minnesota,-93.1027,44.9446,1,8
statrape,1975,NM,New Mexico,-105.9381,35.6816,1,31
statrape,1975,VA,Virginia,-77.4339,37.5408,1,13
statrape,1976,IA,Iowa,-93.6203,41.5888,1,33
statrape,1976,MD,Maryland,-76.5197,38.9693,1,19
statrape,1976,WV,West Virginia,-81.6354,38.3533,1,48
statrape,1977,AL,Alabama,-86.2996,32.3754,1,25
statrape,1977,LA,Louisiana,-91.1882,30.4493,1,11
statrape,1977,ND,North Dakota,-100.7694,46.8084,1,27
statrape,1977,NE,Nebraska,-97.548,41.1786,1,28
statrape,1977,NV,Nevada,-119.7519,39.1501,1,32
statrape,1978,NJ,New Jersey,-74.7642,40.2202,1,7
statrape,1978,RI,Rhode Island,-71.4087,41.827,1,38
statrape,1981,OK,Oklahoma,-97.4591,35.4931,1,35
statrape,1982,WY,Wyoming,-104.8165,41.1389,1,49
statrape,1983,AK,Alaska,-134.5721,58.3637,1,22
statrape,1983,UT,Utah,-111.8882,40.7716,1,43
statrape,1984,IL,Illinois,-89.6533,39.8018,1,6
statrape,1988,DE,Delaware,-75.5136,39.1615,1,18
statrape,1988,PA,Pennsylvania,-76.8849,40.274,1,37
statrape,1988,SD,South Dakota,-100.3177,44.3776,1,40
statrape,1988,TN,Tennessee,-86.7821,36.1589,1,41
statrape,1988,WA,Washington,-122.9016,47.0449,1,4
statrape,1992,ID,Idaho,-116.2125,43.6021,1,36
statrape,1993,AZ,Arizona,-112.0738,33.4483,1,17
statrape,1993,CA,California,-121.4871,38.5737,1,0
statrape,1993,CT,Connecticut,-72.6732,41.7665,1,1
statrape,1994,IN,Indiana,-86.1563,39.767,1,46
statrape,1994,MO,Missouri,-92.1941,38.5698,1,23
statrape,1995,GA,Georgia,-84.3897,33.7545,1,26
statrape,1995,NC,North Carolina,-78.6434,35.7797,1,9
statrape,1996,FL,Florida,-84.2806,30.4382,1,12
statrape,1998,MS,Mississippi,-90.178,32.3122,1,24
statrape,1998,WI,Wisconsin,-89.4007,43.0632,1,47
statusofchildrenofassistedconceptionact,1989,ND,North Dakota,-100.7694,46.8084,1,27
statusofconvictedpersonsact1964,1968,NH,New Hampshire ,-71.5597,43.2314,1,29
statusofconvictedpersonsact1964,1970,HI,Hawaii,-157.8219,21.292,1,30
statutoryformpowerofattorneyact,1991,CA,California,-121.4871,38.5737,1,0
statutoryformpowerofattorneyact,1992,CO,Colorado,-104.9881,39.7551,1,5
statutoryformpowerofattorneyact,1992,WI,Wisconsin,-89.4007,43.0632,1,47
statutoryformpowerofattorneyact,1993,MT,Montana,-112.0205,46.5911,1,14
statutoryformpowerofattorneyact,1993,NM,New Mexico,-105.9381,35.6816,1,31
statutoryformpowerofattorneyact,1993,TX,Texas,-97.7452,30.2687,1,42
statutoryformpowerofattorneyact,1998,OK,Oklahoma,-97.4591,35.4931,1,35
statutoryformpowerofattorneyact,1999,AR,Arkansas,-92.2789,34.7244,1,44
statutoryformpowerofattorneyact,2006,OH,Ohio,-83.0007,39.9622,1,34
statutoryruleagainstperpetuities,1987,MN,Minnesota,-93.1027,44.9446,1,8
statutoryruleagainstperpetuities,1987,NV,Nevada,-119.7519,39.1501,1,32
statutoryruleagainstperpetuities,1987,SC,South Carolina,-81.0353,34.0007,1,39
statutoryruleagainstperpetuities,1988,FL,Florida,-84.2806,30.4382,1,12
statutoryruleagainstperpetuities,1989,CT,Connecticut,-72.6732,41.7665,1,1
statutoryruleagainstperpetuities,1989,MT,Montana,-112.0205,46.5911,1,14
statutoryruleagainstperpetuities,1989,NE,Nebraska,-97.548,41.1786,1,28
statutoryruleagainstperpetuities,1989,OR,Oregon,-123.0272,44.937,1,3
statutoryruleagainstperpetuities,1990,GA,Georgia,-84.3897,33.7545,1,26
statutoryruleagainstperpetuities,1990,MA,Maine,-71.0568,42.3589,1,10
statutoryruleagainstperpetuities,1991,CA,California,-121.4871,38.5737,1,0
statutoryruleagainstperpetuities,1991,CO,Colorado,-104.9881,39.7551,1,5
