"policy_id","adopted_year","state_id"
"mailreg",1995,"AR"
"managementofinstitutionalfundsact",1992,"AR"
"medicaid_stateadoptio",1970,"AR"
"medmar",1998,"AR"
"meganslaw",1997,"AR"
"mendeapen",1993,"AR"
"merit",1940,"AR"
"methpre",2001,"AR"
"miglab",1959,"AR"
"minfine",1980,"AR"
"minwage",1915,"AR"
"mlda21",1935,"AR"
"mntlhlth",1959,"AR"
"modelstateadministrativeprocedureact1981",1968,"AR"
"moneyservicesact",2007,"AR"
"mothersaid",1917,"AR"
"mothpen",1917,"AR"
"motorhelm",1967,"AR"
"motorvoter",1988,"AR"
"mprisdm",1994,"AR"
"msas",1997,"AR"
"multistatelotteryagreement",2009,"AR"
"multistatetaxcompact",1967,"AR"
"nationalcrimepreventionandprivacycompact",2001,"AR"
"netmeter",2001,"AR"
"netmeter_yearadopted",2001,"AR"
"newbornheartscreen",2013,"AR"
"nonresidentviolatorcompact",1985,"AR"
"nrmlsch",1872,"AR"
"nrslic",1913,"AR"
"nurselicensurecompact",2001,"AR"
"oldagea",1936,"AR"
"painmanagement",1997,"AR"
"parconsent",1989,"AR"
"parksys",1927,"AR"
"parolesup",1937,"AR"
"partitionofheirspropertyact",2015,"AR"
"partnershipact1997lastamended2013",1999,"AR"
"pbf",1995,"AR"
"perforfun",2001,"AR"
"pestcomp",1999,"AR"
"pharmlic",1891,"AR"
"physreq",1987,"AR"
"pldvpag",1945,"AR"
"postvia",1987,"AR"
"powerofattorney",2011,"AR"
"preconvictdays",1996,"AR"
"premaritalagreementact",1987,"AR"
"principalandincomeact1962",1971,"AR"
"principalandincomeact2000",1999,"AR"
"principalandincomeamendments2008",2011,"AR"
"prisondayswag",2003,"AR"
"prob",1945,"AR"
"prudentinvestoract",1997,"AR"
"prudentmanagementofinstitutionalfundsact",2009,"AR"
"pubbrefeed",2007,"AR"
"pubhouen",1937,"AR"
"r_d_tax_credit",2003,"AR"
"racialpro",2003,"AR"
"rapeshield",1977,"AR"
"realest",1929,"AR"
"realpropertyelectronicrecordingact",2007,"AR"
"recipsup",1959,"AR"
"refuseserv",1991,"AR"
"registeredagentsactmodel2006lastamended2011",2007,"AR"
"regulation_boehmke_grandvis",1983,"AR"
"regulation_boehmke_livingwil",1977,"AR"
"regulation_boehmke_shiel",1936,"AR"
"regulation_mandatory_seatbelt",1991,"AR"
"regulation_motorcycle_helmet",1967,"AR"
"regulation_rent_contro",1993,"AR"
"regulation_sedition_law",1947,"AR"
"regulation_utility_jurisdictio",1935,"AR"
"regulations_lemonla",1993,"AR"
"regulations_state_debt_limitati",1934,"AR"
"repsodomy",2002,"AR"
"requireanyid2",2013,"AR"
"retailtheft",1975,"AR"
"retstate",1954,"AR"
"right2work",1944,"AR"
"rightsoftheterminallyillact1985",1987,"AR"
"roadshwy",1913,"AR"
"rulesofevidence1974",1976,"AR"
"sals",1962,"AR"
"savingplan",1999,"AR"
"schoolchoi",1989,"AR"
"segoss",1943,"AR"
"shield",1936,"AR"
"shoplift",1975,"AR"
"simultaneousdeathact",2005,"AR"
"slains",1946,"AR"
"snrpresc",2001,"AR"
"soil",1937,"AR"
"sonofsam",1985,"AR"
"sonsam",1985,"AR"
"southerndairycompact",1997,"AR"
"southerngrowthpoliciescompact",1973,"AR"
"southernregionaleducationcompact",1949,"AR"
"sprinsch",1874,"AR"
"st_wd_tran",1989,"AR"
"stalking",1995,"AR"
"stateptr",1935,"AR"
"statrapage",1975,"AR"
"statrape",1975,"AR"
"statutoryformpowerofattorneyact",1999,"AR"
"statutoryruleagainstperpetuities",2007,"AR"
"stplnb",1935,"AR"
"strikes",1995,"AR"
"sundayban",1998,"AR"
"taxcom",1909,"AR"
"telgrareg",1859,"AR"
"termlim",1992,"AR"
"terrorfund",2003,"AR"
"testamentaryadditionstotrustsact",1995,"AR"
"threestrikes",1995,"AR"
"todsecurityregistrationact",1993,"AR"
"tradesecretsact",1981,"AR"
"transferstominorsact",1985,"AR"
"trap",1999,"AR"
"trap_hosp",1983,"AR"
"trap_lic",1983,"AR"
"trustcode",2005,"AR"
"u_record_sys",1993,"AR"
"uccarticle1generalprovisions2001",2005,"AR"
"uccarticle2aleases19871990",1993,"AR"
"uccarticle3negotiableinstruments1990",1991,"AR"
"uccarticle3negotiableinstrumentsandarticle4bankdeposits2002",2005,"AR"
"uccarticle4aamendments2012",2013,"AR"
"uccarticle4afundstransfers1989",1991,"AR"
"uccarticle5lettersofcredit1995",1997,"AR"
"uccarticle6bulksales1989",1991,"AR"
"uccarticle7documentsoftitle2003",2007,"AR"
"uccarticle8investmentsecurities1994",1995,"AR"
"uccarticle9amendments",1973,"AR"
"uccarticle9amendments2010",2013,"AR"
"uccarticle9securedtransactions1998",2001,"AR"
"ultrasound",2003,"AR"
"unclaimedpropertyact",1999,"AR"
"unclaimedpropertyact19521981",1979,"AR"
"unincorporatednonprofitassociationact19921996",1997,"AR"
"unincorporatednonprofitassociationact2008lastamended2011",2011,"AR"
"unionlimits",1992,"AR"
"unswornforeigndeclarationsact2008",2017,"AR"
"urbrenen",1947,"AR"
"utreg",1899,"AR"
"veteransguardianshipact1942",1943,"AR"
"viccomp",1987,"AR"
"victimnotif",1997,"AR"
"victimnotification",1997,"AR"
"voidabletransactionsactamendments2014_formerlyfraudulenttransferact",2017,"AR"
"voterid",1999,"AR"
"w_abortion_parental_notice_1983",1989,"AR"
"w_animal_cruelty_felon",2009,"AR"
"w_educ_mom_silentpermis",1995,"AR"
"waiting",2001,"AR"
"welfagy",1893,"AR"
"witnessint",1975,"AR"
"witnessintimidation",1975,"AR"
"wk20via",2013,"AR"
"wmd",2003,"AR"
"workcom",1939,"AR"
"zerotol",1993,"AR"
"zerotoleranceapis",1993,"AR"
"zerotolerancelaw",1993,"AR"
"aborparn",1982,"AZ"
"abortion_consent_1992_201",2011,"AZ"
"abortion_medicai",2002,"AZ"
"absvot",1992,"AZ"
"acctlic",1919,"AZ"
"adawork",1950,"AZ"
"adc",1936,"AZ"
"adcom",1937,"AZ"
"admittpriv",2011,"AZ"
"adultguardianshipandprotectiveproceedingsjurisdictionact",2010,"AZ"
"advertban",1997,"AZ"
"agreementondetainers",1970,"AZ"
"airpol",1959,"AZ"
"alcbevcon",1939,"AZ"
"amber",2002,"AZ"
"anatomicalgiftact1987",1996,"AZ"
"anatomicalgiftact2006",2007,"AZ"
"anim_cruel_felonfirs",1999,"AZ"
"animcruel",1999,"AZ"
"antibully",2005,"AZ"
"antiinj",1913,"AZ"
"antistalk",1993,"AZ"
"anyid2",2004,"AZ"
"apology",2005,"AZ"
"appointmentofcommissioners",1953,"AZ"
"arbitrationact2000",2010,"AZ"
"archlic",1921,"AZ"
"athleteagentsact",2001,"AZ"
"attendanceofoutofstatewitnesses",1937,"AZ"
"ausbalsys",1891,"AZ"
"autism",2008,"AZ"
"autoreg",1912,"AZ"
"autosaf",1964,"AZ"
"banfaninc",2000,"AZ"
"bangag",1997,"AZ"
"barbanstate",2007,"AZ"
"beaulic",1928,"AZ"
"bldstds_yearadopted",1998,"AZ"
"blind",1936,"AZ"
"boh",1903,"AZ"
"breastfeed",2006,"AZ"
"broadcom",1996,"AZ"
"budgstd",1919,"AZ"
"cappun",1973,"AZ"
"ccreceipt",2001,"AZ"
"cctheft",1997,"AZ"
"chartersch",1994,"AZ"
"childabu",1964,"AZ"
"childabuse",1964,"AZ"
"childcustodyjurisdictionandenforcementact",1978,"AZ"
"childlab",1912,"AZ"
"childpornography",1998,"AZ"
"childrest",1983,"AZ"
"childseat",1983,"AZ"
"chirolic",1921,"AZ"
"cigtax",1933,"AZ"
"citzon",1925,"AZ"
"civinjaut",1998,"AZ"
"cogrowman",1998,"AZ"
"collaborativelawact",2015,"AZ"
"collegesavings",1997,"AZ"
"coloradorivercompact",1944,"AZ"
"compactforeducation",1981,"AZ"
"compcrime",1978,"AZ"
"compsch",1899,"AZ"
"comsrv12",1982,"AZ"
"conacchwy",1939,"AZ"
"concealedcarry",1994,"AZ"
"condominiumact",1982,"AZ"
"conservationeasementact",1985,"AZ"
"consgsoil",1927,"AZ"
"const_protect",2002,"AZ"
"continsurance",2002,"AZ"
"contr_eq",2002,"AZ"
"contrains",2002,"AZ"
"controlledsubstancesact",1979,"AZ"
"corporateeff_yearadopted",2006,"AZ"
"corporlimits",1992,"AZ"
"cpban",1998,"AZ"
"creditcardtheft",1997,"AZ"
"crimeviccomp",1986,"AZ"
"crtadm",1960,"AZ"
"custodialtrustact",2002,"AZ"
"damagereduce",1991,"AZ"
"deathpen",1973,"AZ"
"debtlim",1867,"AZ"
"declaratoryjudgmentsact",1927,"AZ"
"denlic",1913,"AZ"
"dirdem",1911,"AZ"
"dirprim",1909,"AZ"
"disclaimerofpropertyinterestsact",2005,"AZ"
"divisionofincomefortaxpurposes",1983,"AZ"
"dnafelon",2002,"AZ"
"dnaforexon",2000,"AZ"
"driverlicensecompact",1963,"AZ"
"drugs_boehmke_statrapag",1993,"AZ"
"drugs_boehmke_zeroto",1990,"AZ"
"drugs_medical_marijuan",2011,"AZ"
"drugs_smoking_ban_restaurant",2007,"AZ"
"drugs_smoking_ban_workplace",2007,"AZ"
"drugtest",1994,"AZ"
"dual_enroll",1984,"AZ"
"dui",2001,"AZ"
"dui08",2001,"AZ"
"dwireform",2001,"AZ"
"earlvot",1993,"AZ"
"econdev",1991,"AZ"
"education_teacher_cert_elementa",1936,"AZ"
"education_teacher_cert_h",1921,"AZ"
"elecdereg",1998,"AZ"
"electroniclegalmaterialact",2016,"AZ"
"electronictransactionsact",2000,"AZ"
"emergencymanagementassistancecompact",2000,"AZ"
"eminentscholar",1991,"AZ"
"enforcementofforeignjudgmentsact",1971,"AZ"
"englic",1921,"AZ"
"engonly",2006,"AZ"
"enterzone",1988,"AZ"
"entitytransactionsactmodel2007lastamended2013",2014,"AZ"
"environment_ca_car_emissions_st",2006,"AZ"
"equalpay",1962,"AZ"
"expsta",1889,"AZ"
"fairtrade",1936,"AZ"
"famcap",1994,"AZ"
"famlim",1992,"AZ"
"federallienregistrationact",1990,"AZ"
"fetaldispos",1986,"AZ"
"fetalhomic",2005,"AZ"
"fiduciaryaccesstodigitalassetsactrevised2015",2016,"AZ"
"filmtaxcredit",2006,"AZ"
"fish",1881,"AZ"
"foia",1901,"AZ"
"foreign_countrymoneyjudgmentsrecognitionact",2015,"AZ"
"fraudulenttransferact1984",1990,"AZ"
"frontpass_seatbelt",1991,"AZ"
"fundslife",1988,"AZ"
"fundslifehea",1994,"AZ"
"furlough",1970,"AZ"
"gagrule",1999,"AZ"
"gambling_lottery_adoptio",1981,"AZ"
"gastax",1921,"AZ"
"gayhate",1997,"AZ"
"gaymarban",1996,"AZ"
"gayrights_ban_sodom",1962,"AZ"
"gayrights_hatecrime",2003,"AZ"
"gdl",2000,"AZ"
"gender_disc_laws_post196",1965,"AZ"
"genderrights_gender_equal_pa",1962,"AZ"
"genderrights_nofault_divorc",1973,"AZ"
"governance_reform",1993,"AZ"
"grandvist",1983,"AZ"
"guncontrol_opencarr",1994,"AZ"
"harass",1998,"AZ"
"hatecrimes",2001,"AZ"
"hazing",2001,"AZ"
"health",1987,"AZ"
"helmetlaw_17",1980,"AZ"
"higissue",1993,"AZ"
"higrenew",1993,"AZ"
"hiport",1993,"AZ"
"hiprecon",1993,"AZ"
"homerul",1912,"AZ"
"hostliability",1998,"AZ"
"hsexit",1996,"AZ"
"humantraffic",2005,"AZ"
"hwyagen",1909,"AZ"
"idas",1995,"AZ"
"ide",1997,"AZ"
"identitytheft",1996,"AZ"
"idtheft",1996,"AZ"
"imcontsub",1982,"AZ"
"imitcontsub",1982,"AZ"
"immigration_english_languag",2006,"AZ"
"inctax",1933,"AZ"
"indgaming",1992,"AZ"
"indlimit",1992,"AZ"
"infanthear",2005,"AZ"
"infconsent",2009,"AZ"
"initiative",1911,"AZ"
"ins_stateexch",2011,"AZ"
"insandefref",1983,"AZ"
"insanity",1983,"AZ"
"insprivate",2011,"AZ"
"inst_tu_vet",2006,"AZ"
"intbar",1933,"AZ"
"interstatecompactforadultoffendersupervision",2002,"AZ"
"interstatecompactforjuveniles",1961,"AZ"
"interstatecompactoneducationalopportunityformilitarychildren",2008,"AZ"
"interstatecompactonlicensureofparticipantsinhorseracingwithpari_mutuelwagering",2002,"AZ"
"interstatecompacttoconserveoilandgas",1955,"AZ"
"interstatecorrectionscompact",1972,"AZ"
"interstatedepositionsanddiscoveryact",2012,"AZ"
"interstatefamilysupportact19921996",1993,"AZ"
"interstatefamilysupportact2001",2004,"AZ"
"interstatefamilysupportactamendments2008",2015,"AZ"
"interstateinsuranceproductregulationcompact",2014,"AZ"
"interstatemedicallicensurecompact",2016,"AZ"
"intestacywillsanddonativetransfersact",1994,"AZ"
"jucoen",1927,"AZ"
"juvct",1941,"AZ"
"juvisup",1961,"AZ"
"kinship",2000,"AZ"
"labor_age_discriminatio",1961,"AZ"
"labor_minwage_abovefe",2007,"AZ"
"labor_prevailing_wage_la",1912,"AZ"
"labor_right_to_wor",1947,"AZ"
"labor_state_ada_accomodat",1985,"AZ"
"labor_state_retirement_syste",1953,"AZ"
"laborag",1925,"AZ"
"legresea",1953,"AZ"
"lemon",1984,"AZ"
"libext",1949,"AZ"
"licenseplate",2009,"AZ"
"licenses_accountant",1919,"AZ"
"lien",1998,"AZ"
"limitedpartnership1976",1982,"AZ"
"livingwill",1985,"AZ"
"lott",1981,"AZ"
"mailreg",1992,"AZ"
"manclin",2000,"AZ"
"mandatorydispositionofdetainers",1969,"AZ"
"marriageanddivorceactmodel",1973,"AZ"
"medicalrest",2011,"AZ"
"medmar",1996,"AZ"
"meganslaw",1996,"AZ"
"mendeapen",2001,"AZ"
"merit",1940,"AZ"
"methpre",2005,"AZ"
"miglab",1956,"AZ"
"minfine",1983,"AZ"
"minorstudentcapacitytoborrowact1969",1971,"AZ"
"minwage",1939,"AZ"
"missplan",1974,"AZ"
"mlda21",1985,"AZ"
"modelstateadministrativeprocedureact1981",1986,"AZ"
"mothersaid",1917,"AZ"
"mothpen",1914,"AZ"
"motorhelm",1969,"AZ"
"motorvoter",1984,"AZ"
"mprisdm",1982,"AZ"
"msas",1994,"AZ"
"multiple_personaccounts",1994,"AZ"
"multistatehighwaytransportationagreement",1982,"AZ"
"multistatelotteryagreement",1994,"AZ"
"naticurric",2005,"AZ"
"nationalcrimepreventionandprivacycompact",2002,"AZ"
"natreso",1987,"AZ"
"netmeter_yearadopted",2008,"AZ"
"nonprobatetransfersondeathact",1994,"AZ"
"nonresidentviolatorcompact",1992,"AZ"
"norealid",2008,"AZ"
"nrmlsch",1885,"AZ"
"nrslic",1921,"AZ"
"nurselicensurecompact",1998,"AZ"
"oldagea",1937,"AZ"
"opencont",2001,"AZ"
"painmanagement",1997,"AZ"
"paperterror",1998,"AZ"
"parconsent",1989,"AZ"
"parolesup",1937,"AZ"
"partnershipact1997lastamended2013",1996,"AZ"
"personaltax_yearadopted",1994,"AZ"
"personaltaxeff_yearadopted",2001,"AZ"
"pestcomp",1994,"AZ"
"pharmlic",1935,"AZ"
"physicaltherapylicensurecompact",2016,"AZ"
"physreq",2002,"AZ"
"postdna",2000,"AZ"
"postvia",1986,"AZ"
"preconvictdays",1988,"AZ"
"premaritalagreementact",1991,"AZ"
"principalandincomeact1962",1984,"AZ"
"principalandincomeact2000",2001,"AZ"
"principalandincomeamendments2008",2009,"AZ"
"prisondayswag",1980,"AZ"
"probatecode",1973,"AZ"
"prudentinvestoract",1996,"AZ"
"prudentmanagementofinstitutionalfundsact",2008,"AZ"
"pubbrefeed",2006,"AZ"
"pubfacilities",1981,"AZ"
"pubhouen",1939,"AZ"
"r_d_tax_credit",1994,"AZ"
"race_fair_employmen",1965,"AZ"
"rackact",1978,"AZ"
"rapeshield",1998,"AZ"
"realest",1921,"AZ"
"realpropertyelectronicrecordingact",2005,"AZ"
"recipsup",1954,"AZ"
"refuseserv",1991,"AZ"
"regulation_boehmke_cogrowma",1998,"AZ"
"regulation_boehmke_grandvis",1983,"AZ"
"regulation_boehmke_livingwil",1985,"AZ"
"regulation_boehmke_shiel",1937,"AZ"
"regulation_forced_sterlization",1945,"AZ"
"regulation_hate_crime",1997,"AZ"
"regulation_homerul",1912,"AZ"
"regulation_mandatory_car_insura",1983,"AZ"
"regulation_mandatory_seatbelt",1991,"AZ"
"regulation_motorcycle_helmet",1969,"AZ"
"regulation_rent_contro",1980,"AZ"
"regulation_rfr",1999,"AZ"
"regulation_utility_jurisdictio",1912,"AZ"
"regulations_lemonla",1984,"AZ"
"regulations_state_debt_limitati",1867,"AZ"
"renewenergy",2006,"AZ"
"renewport",2001,"AZ"
"repsodomy",2001,"AZ"
"residentiallandlordandtenantact1972",1973,"AZ"
"restaurantbanstate",2007,"AZ"
"restruct",1998,"AZ"
"retailtheft",2000,"AZ"
"retstate",1953,"AZ"
"rico",1978,"AZ"
"right2work",1946,"AZ"
"rightdie",1987,"AZ"
"roadshwy",1909,"AZ"
"rps_yearadopted",2006,"AZ"
"sals",1965,"AZ"
"savingplan",1997,"AZ"
"sexselect",2011,"AZ"
"shield",1937,"AZ"
"shoplift",2000,"AZ"
"simultaneousdeathact",1994,"AZ"
"slains",1927,"AZ"
"smokeban",2007,"AZ"
"snrpresc",2001,"AZ"
"soexorder",2003,"AZ"
"soil",1941,"AZ"
"sonofsam",1978,"AZ"
"sonsam",1978,"AZ"
"southwesternlow_levelradioactivewastedisposalcompact",1984,"AZ"
"sprinsch",1870,"AZ"
"st_wd_tran",1996,"AZ"
"stalkdef",1998,"AZ"
"stalking",1998,"AZ"
"standground",2006,"AZ"
"stateptr",1931,"AZ"
"statrapage",1993,"AZ"
"statrape",1993,"AZ"
"statutoryruleagainstperpetuities",1994,"AZ"
"taxcom",1912,"AZ"
"teacelm",1936,"AZ"
"teacsec",1921,"AZ"
"tels",1978,"AZ"
"termlim",1992,"AZ"
"terrorfund",2002,"AZ"
"testamentaryadditionstotrustsact",1994,"AZ"
"timelim",1994,"AZ"
"todsecurityregistrationact",1994,"AZ"
"tradesecretsact",1990,"AZ"
"transferstominorsact",1988,"AZ"
"transport",1987,"AZ"
"trap",1999,"AZ"
"trap_lic",1999,"AZ"
"trustcode",2003,"AZ"
"trusteespowersact1964",1984,"AZ"
"truthsent",1994,"AZ"
"u_record_sys",1998,"AZ"
"uccarticle1generalprovisions2001",2006,"AZ"
"uccarticle2aleases19871990",1992,"AZ"
"uccarticle3negotiableinstruments1990",1993,"AZ"
"uccarticle4aamendments2012",2013,"AZ"
"uccarticle4afundstransfers1989",1991,"AZ"
"uccarticle5lettersofcredit1995",1996,"AZ"
"uccarticle6bulksales1989",2004,"AZ"
"uccarticle6revise",1992,"AZ"
"uccarticle7documentsoftitle2003",2006,"AZ"
"uccarticle8investmentsecurities",1990,"AZ"
"uccarticle8investmentsecurities1994",1995,"AZ"
"uccarticle9amendments",2001,"AZ"
"uccarticle9amendments2010",2014,"AZ"
"uccarticle9securedtransactions1998",1975,"AZ"
"ultrasound",1999,"AZ"
"unclaimedpropertyact",2000,"AZ"
"unclaimedpropertyact19521981",1983,"AZ"
"uniformunclaimedpropertyact",2001,"AZ"
"unionlimits",1992,"AZ"
"universalhealthcare",1993,"AZ"
"uppercoloradoriverbasincompact",1949,"AZ"
"utreg",1910,"AZ"
"vicrtsamd",1990,"AZ"
"victimnotif",1996,"AZ"
"victimnotification",1996,"AZ"
"victimrights",1990,"AZ"
"voterid",2004,"AZ"
"w_abortion_parental_notice_1983",1983,"AZ"
"w_educ_mom_silentpermis",1999,"AZ"
"w_envir_solar_taxcredit_stat",1995,"AZ"
"waiting",2009,"AZ"
"welfagy",1912,"AZ"
"westerncorrectionscompact",1970,"AZ"
"westerninterstateenergycompact",1969,"AZ"
"westernregionaleducationcompact",1953,"AZ"
"wildlifeviolatorcompact",1990,"AZ"
"witnessint",1977,"AZ"
"witnessintimidation",1977,"AZ"
"wk20via",2012,"AZ"
"wmd",2002,"AZ"
"workcom",1912,"AZ"
"worksitebanstate",2007,"AZ"
"zerotol",1990,"AZ"
"zerotoleranceapis",1985,"AZ"
"zerotolerancelaw",1985,"AZ"
"aborpreroe",1967,"CA"
"abortion_medicai",1981,"CA"
"abortion_reform_prero",1967,"CA"
"absvot",1978,"CA"
"acctlic",1901,"CA"
"adawork",1953,"CA"
"adc",1936,"CA"
"adultguardianshipandprotectiveproceedingsjurisdictionact",2014,"CA"
"advertban",1993,"CA"
"afdc_u",1963,"CA"
"aging",1989,"CA"
"agreementondetainers",1963,"CA"
"agreementonqualificationsofeducationalpersonnel",1977,"CA"
"aidperm",1957,"CA"
"airpol",1959,"CA"
"alcbevcon",1935,"CA"
"alctreat",1954,"CA"
"allpass_seatbelt",1986,"CA"
"amber",2002,"CA"
"anatomicalgiftact1987",1989,"CA"
"anatomicalgiftact2006",2008,"CA"
"anim_cruel_felonfirs",1988,"CA"
"animcruel",1988,"CA"
"antiage",1961,"CA"
"antibully",2003,"CA"
"antishack",2005,"CA"
"antistalk",1990,"CA"
"apology",2000,"CA"
"archlic",1901,"CA"
"arts",1964,"CA"
"attendanceofoutofstatewitnesses",1937,"CA"
"ausbalsys",1891,"CA"
"autism",2011,"CA"
"autoreg",1905,"CA"
"autosaf",1965,"CA"
"banfaninc",1996,"CA"
"bangag",1996,"CA"
"barbanstate",1998,"CA"
"beaulic",1927,"CA"
"bikehelmet",1993,"CA"
"bldstds_yearadopted",2005,"CA"
"blind",1936,"CA"
"boehmke_snrpres",1999,"CA"
"boh",1870,"CA"
"bootcamp",1993,"CA"
"bottle",1986,"CA"
"bradycamp",1991,"CA"
"breastdensity",2012,"CA"
"breastfeed",1997,"CA"
"broadcom",1997,"CA"
"budgstd",1911,"CA"
"buildingcode",1978,"CA"
"cappun",1974,"CA"
"ccreceipt",1999,"CA"
"cctheft",1967,"CA"
"chartersch",1992,"CA"
"childabu",1963,"CA"
"childabuse",1963,"CA"
"childcustodyjurisdictionandenforcementact",1974,"CA"
"childlab",1909,"CA"
"childpornography",1981,"CA"
"childrest",1982,"CA"
"childseat",1982,"CA"
"chirolic",1922,"CA"
"cigtax",1959,"CA"
"citzon",1917,"CA"
"civildefenseanddisastercompact",1977,"CA"
"civinjaut",1999,"CA"
"clinic_access",1990,"CA"
"colcanscr",1992,"CA"
"collegesavings",1997,"CA"
"coloradorivercompact",1922,"CA"
"comage",1952,"CA"
"compactforeducation",1966,"CA"
"compactonplacementofchildren",1974,"CA"
"compcrime",1987,"CA"
"compsch",1874,"CA"
"comsrv12",1986,"CA"
"conacchwy",1939,"CA"
"consgsoil",1940,"CA"
"const_protect",1981,"CA"
"continsurance",1999,"CA"
"contr_eq",1999,"CA"
"contrains",1999,"CA"
"controlledsubstancesact",1973,"CA"
"corporlimits",1992,"CA"
"cpban",1981,"CA"
"credfreez",2001,"CA"
"crimeviccomp",1965,"CA"
"crtadm",1960,"CA"
"cyberstalk",1998,"CA"
"damagereduce",1986,"CA"
"damremov",1992,"CA"
"deaf",1860,"CA"
"deathpen",1977,"CA"
"debtlim",1849,"CA"
"denlic",1885,"CA"
"determinationofdeathact",1982,"CA"
"dev_s3",2008,"CA"
"dirdem",1911,"CA"
"dirprim",1909,"CA"
"divisionofincomefortaxpurposes",1967,"CA"
"dnaforexon",2000,"CA"
"driverlicensecompact",1963,"CA"
"drugs_boehmke_statrapag",1993,"CA"
"drugs_boehmke_zeroto",1987,"CA"
"drugs_marijuana_decriminalizati",1976,"CA"
"drugs_medical_marijuan",1996,"CA"
"drugs_smoking_ban_restaurant",1998,"CA"
"dual_enroll",1976,"CA"
"dui",1989,"CA"
"dui08",1990,"CA"
"durablepowerofattorney",1982,"CA"
"dwireform",1989,"CA"
"earlvot",1998,"CA"
"econdev",1992,"CA"
"education",1985,"CA"
"education_corporal_punishment_b",1986,"CA"
"education_teacher_cert_elementa",1930,"CA"
"education_teacher_cert_h",1905,"CA"
"edutv",1961,"CA"
"elecdereg",1996,"CA"
"electroniclegalmaterialact",2012,"CA"
"electronictransactionsact",1999,"CA"
"emcont_avail",2002,"CA"
"emergencymanagementassistancecompact",2014,"CA"
"englic",1929,"CA"
"engonly",1986,"CA"
"enterzone",1986,"CA"
"environment_air_pollution_contr",1947,"CA"
"environment_bottlebil",1987,"CA"
"environment_ca_car_emissions_st",2003,"CA"
"environment_electronic_wast",2002,"CA"
"environment_ghg_ca",2007,"CA"
"environment_publicbenefit_fund",1996,"CA"
"environment_state_nepa",1970,"CA"
"equalpay",1949,"CA"
"ewaste",2003,"CA"
"expsta",1888,"CA"
"facsimilesignaturesofpublicofficials",1959,"CA"
"fairemp",1959,"CA"
"fairtrade",1931,"CA"
"famcap",1994,"CA"
"famlim",1992,"CA"
"federallienregistrationact",1968,"CA"
"fetaldispos",1984,"CA"
"fetalhomic",1970,"CA"
"fhpriv",1963,"CA"
"fhpub",1959,"CA"
"fhurb",1959,"CA"
"filmtaxcredit",2009,"CA"
"fish",1870,"CA"
"foca",2002,"CA"
"foreign_countrymoneyjudgmentsrecognitionact",2007,"CA"
"foreignmoneyclaimsact",1992,"CA"
"foreignmoneyjudgmentsrecognitionact",1968,"CA"
"forest",1885,"CA"
"fraudulenttransferact1984",1986,"CA"
"funds_avail",1990,"CA"
"fundslife",1978,"CA"
"fundslifehea",1988,"CA"
"gambling_lottery_adoptio",1984,"CA"
"gap",2005,"CA"
"gastax",1923,"CA"
"gay_employment_discrim_genderi",2003,"CA"
"gayhate",1991,"CA"
"gaymarban",2000,"CA"
"gayrights_ban_sodom",1962,"CA"
"gayrights_civilunion",2003,"CA"
"gayrights_hatecrime",1999,"CA"
"gdl",1997,"CA"
"gender_disc_laws_post196",1970,"CA"
"genderrights_era_ratificatio",1973,"CA"
"genderrights_gender_equal_pa",1949,"CA"
"genderrights_nofault_divorc",1970,"CA"
"genderrights_state_era",1971,"CA"
"gilaw",2003,"CA"
"goodsam911",2012,"CA"
"grandvist",1983,"CA"
"guncontrl_bc_private_rifl",1990,"CA"
"guncontrl_waitperiod_handgu",1954,"CA"
"guncontrol_assaultweapon_ba",1989,"CA"
"guncontrol_licenses_dealer",1953,"CA"
"guncontrol_satnightspecial_ba",1999,"CA"
"hatecrime",1978,"CA"
"hatecrimes",1978,"CA"
"hazing",1988,"CA"
