policy_id,adopted_year,state,state_name,long,lat,adoption_case
legpre,1945,AL,Alabama,-86.2996,32.3754,1
legresea,1945,AL,Alabama,-86.2996,32.3754,1
libext,1907,AL,Alabama,-86.2996,32.3754,1
licenseplate,2002,AL,Alabama,-86.2996,32.3754,1
licenses_accountant,1919,AL,Alabama,-86.2996,32.3754,1
limitedliabilitycompany19951996,1998,AL,Alabama,-86.2996,32.3754,1
limitedliabilitycompany2006lastamended2013,2014,AL,Alabama,-86.2996,32.3754,1
limitedpartnership1976,1983,AL,Alabama,-86.2996,32.3754,1
limitedpartnershipact1916,1972,AL,Alabama,-86.2996,32.3754,1
limitedpartnershipact2001lastamended2013,2009,AL,Alabama,-86.2996,32.3754,1
livingwill,1981,AL,Alabama,-86.2996,32.3754,1
mailreg,1995,AL,Alabama,-86.2996,32.3754,1
mandatorydispositionofdetainers,1978,AL,Alabama,-86.2996,32.3754,1
medicaid_stateadoptio,1970,AL,Alabama,-86.2996,32.3754,1
medicalrest,2013,AL,Alabama,-86.2996,32.3754,1
meganslaw,1996,AL,Alabama,-86.2996,32.3754,1
merit,1939,AL,Alabama,-86.2996,32.3754,1
methpre,2004,AL,Alabama,-86.2996,32.3754,1
minfine,1980,AL,Alabama,-86.2996,32.3754,1
mlda21,1985,AL,Alabama,-86.2996,32.3754,1
modelstateadministrativeprocedureact1981,1969,AL,Alabama,-86.2996,32.3754,1
mothpen,1931,AL,Alabama,-86.2996,32.3754,1
motorhelm,1967,AL,Alabama,-86.2996,32.3754,1
motorvoter,1995,AL,Alabama,-86.2996,32.3754,1
multiple_personaccounts,1997,AL,Alabama,-86.2996,32.3754,1
multistatetaxcompact,1967,AL,Alabama,-86.2996,32.3754,1
nationalguardmutualassistancecounter_drugactivitiescompact,1996,AL,Alabama,-86.2996,32.3754,1
nrmlsch,1907,AL,Alabama,-86.2996,32.3754,1
nrslic,1915,AL,Alabama,-86.2996,32.3754,1
offwmh,2002,AL,Alabama,-86.2996,32.3754,1
oldagea,1936,AL,Alabama,-86.2996,32.3754,1
opencont,2001,AL,Alabama,-86.2996,32.3754,1
painmanagement,2000,AL,Alabama,-86.2996,32.3754,1
parconsent,1988,AL,Alabama,-86.2996,32.3754,1
parentageact,2008,AL,Alabama,-86.2996,32.3754,1
parentageact1973,1984,AL,Alabama,-86.2996,32.3754,1
parksys,1923,AL,Alabama,-86.2996,32.3754,1
parolesup,1939,AL,Alabama,-86.2996,32.3754,1
partitionofheirspropertyact,2014,AL,Alabama,-86.2996,32.3754,1
partnershipact1914,1972,AL,Alabama,-86.2996,32.3754,1
partnershipact1997lastamended2013,1996,AL,Alabama,-86.2996,32.3754,1
personaltax_yearadopted,1990,AL,Alabama,-86.2996,32.3754,1
pharmlic,1931,AL,Alabama,-86.2996,32.3754,1
physreq,1990,AL,Alabama,-86.2996,32.3754,1
pldvpag,1943,AL,Alabama,-86.2996,32.3754,1
powerofattorney,2011,AL,Alabama,-86.2996,32.3754,1
pre20wk,1997,AL,Alabama,-86.2996,32.3754,1
preconvictdays,1984,AL,Alabama,-86.2996,32.3754,1
prepaid,1989,AL,Alabama,-86.2996,32.3754,1
prepaytut,1989,AL,Alabama,-86.2996,32.3754,1
prescdrug,2006,AL,Alabama,-86.2996,32.3754,1
primaryenforce_all,2000,AL,Alabama,-86.2996,32.3754,1
primseat,1999,AL,Alabama,-86.2996,32.3754,1
principalandincomeact2000,2000,AL,Alabama,-86.2996,32.3754,1
principalandincomeamendments2008,2012,AL,Alabama,-86.2996,32.3754,1
prob,1931,AL,Alabama,-86.2996,32.3754,1
prudentinvestoract,2006,AL,Alabama,-86.2996,32.3754,1
prudentmanagementofinstitutionalfundsact,2008,AL,Alabama,-86.2996,32.3754,1
pubbrefeed,2006,AL,Alabama,-86.2996,32.3754,1
pubcamfun,1983,AL,Alabama,-86.2996,32.3754,1
pubhouen,1935,AL,Alabama,-86.2996,32.3754,1
rapeshield,1977,AL,Alabama,-86.2996,32.3754,1
realest,1927,AL,Alabama,-86.2996,32.3754,1
realpropertyelectronicrecordingact,2009,AL,Alabama,-86.2996,32.3754,1
recipsup,1951,AL,Alabama,-86.2996,32.3754,1
regulation_bicycle_helmet,1995,AL,Alabama,-86.2996,32.3754,1
regulation_boehmke_grandvis,1984,AL,Alabama,-86.2996,32.3754,1
regulation_boehmke_livingwil,1981,AL,Alabama,-86.2996,32.3754,1
regulation_boehmke_shiel,1935,AL,Alabama,-86.2996,32.3754,1
regulation_hate_crime,1994,AL,Alabama,-86.2996,32.3754,1
regulation_mandatory_seatbelt,1991,AL,Alabama,-86.2996,32.3754,1
regulation_motorcycle_helmet,1967,AL,Alabama,-86.2996,32.3754,1
regulation_pain_suffering_limit,1987,AL,Alabama,-86.2996,32.3754,1
regulation_rent_contro,1993,AL,Alabama,-86.2996,32.3754,1
regulation_rfr,1998,AL,Alabama,-86.2996,32.3754,1
regulation_sedition_law,1953,AL,Alabama,-86.2996,32.3754,1
regulation_utility_jurisdictio,1915,AL,Alabama,-86.2996,32.3754,1
regulations_lemonla,1990,AL,Alabama,-86.2996,32.3754,1
regulations_state_debt_limitati,1867,AL,Alabama,-86.2996,32.3754,1
repsodomy,2003,AL,Alabama,-86.2996,32.3754,1
requireanyid2,2006,AL,Alabama,-86.2996,32.3754,1
residentiallandlordandtenantact1972,2006,AL,Alabama,-86.2996,32.3754,1
residentialmortgagesatisfactionact,2012,AL,Alabama,-86.2996,32.3754,1
retailtheft,1975,AL,Alabama,-86.2996,32.3754,1
retstate,1945,AL,Alabama,-86.2996,32.3754,1
right2work,1943,AL,Alabama,-86.2996,32.3754,1
roadshwy,1911,AL,Alabama,-86.2996,32.3754,1
schoolchoi,1991,AL,Alabama,-86.2996,32.3754,1
shield,1935,AL,Alabama,-86.2996,32.3754,1
shoplift,1975,AL,Alabama,-86.2996,32.3754,1
slains,1919,AL,Alabama,-86.2996,32.3754,1
soil,1939,AL,Alabama,-86.2996,32.3754,1
sonofsam,1979,AL,Alabama,-86.2996,32.3754,1
sonsam,1979,AL,Alabama,-86.2996,32.3754,1
southeasternforestfireprotectioncompact,1955,AL,Alabama,-86.2996,32.3754,1
southeastinterstatelow_levelradioactivewastecompact,1988,AL,Alabama,-86.2996,32.3754,1
southerndairycompact,1998,AL,Alabama,-86.2996,32.3754,1
southerngrowthpoliciescompact,1975,AL,Alabama,-86.2996,32.3754,1
southernregionaleducationcompact,1949,AL,Alabama,-86.2996,32.3754,1
sprinsch,1854,AL,Alabama,-86.2996,32.3754,1
st_wd_tran,1994,AL,Alabama,-86.2996,32.3754,1
stalking,1992,AL,Alabama,-86.2996,32.3754,1
standground,2006,AL,Alabama,-86.2996,32.3754,1
stateptr,1939,AL,Alabama,-86.2996,32.3754,1
statrapage,1977,AL,Alabama,-86.2996,32.3754,1
statrape,1977,AL,Alabama,-86.2996,32.3754,1
statutoryruleagainstperpetuities,2011,AL,Alabama,-86.2996,32.3754,1
stplnb,1935,AL,Alabama,-86.2996,32.3754,1
sundayban,1999,AL,Alabama,-86.2996,32.3754,1
surpluslinesinsurancemulti_statecompliancecompact,2011,AL,Alabama,-86.2996,32.3754,1
taxcom,1907,AL,Alabama,-86.2996,32.3754,1
teacelm,1955,AL,Alabama,-86.2996,32.3754,1
teacsec,1939,AL,Alabama,-86.2996,32.3754,1
telgrareg,1848,AL,Alabama,-86.2996,32.3754,1
terrorfund,2002,AL,Alabama,-86.2996,32.3754,1
todsecurityregistrationact,1997,AL,Alabama,-86.2996,32.3754,1
tradesecretsact,1988,AL,Alabama,-86.2996,32.3754,1
transferstominorsact,1986,AL,Alabama,-86.2996,32.3754,1
trap,2002,AL,Alabama,-86.2996,32.3754,1
trap_lic,1975,AL,Alabama,-86.2996,32.3754,1
trustcode,2006,AL,Alabama,-86.2996,32.3754,1
u_record_sys,1998,AL,Alabama,-86.2996,32.3754,1
uccarticle1generalprovisions2001,2004,AL,Alabama,-86.2996,32.3754,1
uccarticle2aleases19871990,1993,AL,Alabama,-86.2996,32.3754,1
uccarticle3negotiableinstruments1990,1995,AL,Alabama,-86.2996,32.3754,1
uccarticle4aamendments2012,2013,AL,Alabama,-86.2996,32.3754,1
uccarticle4afundstransfers1989,1993,AL,Alabama,-86.2996,32.3754,1
uccarticle5lettersofcredit1995,1997,AL,Alabama,-86.2996,32.3754,1
uccarticle6bulksales1989,1996,AL,Alabama,-86.2996,32.3754,1
uccarticle7documentsoftitle2003,2004,AL,Alabama,-86.2996,32.3754,1
uccarticle8investmentsecurities1994,1996,AL,Alabama,-86.2996,32.3754,1
uccarticle9amendments,1981,AL,Alabama,-86.2996,32.3754,1
uccarticle9amendments2010,2014,AL,Alabama,-86.2996,32.3754,1
uccarticle9securedtransactions1998,2001,AL,Alabama,-86.2996,32.3754,1
ultrasound,2002,AL,Alabama,-86.2996,32.3754,1
unclaimedpropertyact,2004,AL,Alabama,-86.2996,32.3754,1
unclaimedpropertyact19521981,1972,AL,Alabama,-86.2996,32.3754,1
unincorporatednonprofitassociationact19921996,1995,AL,Alabama,-86.2996,32.3754,1
unionlimits,1994,AL,Alabama,-86.2996,32.3754,1
unswornforeigndeclarationsact2008,2011,AL,Alabama,-86.2996,32.3754,1
urbrenen,1949,AL,Alabama,-86.2996,32.3754,1
utreg,1880,AL,Alabama,-86.2996,32.3754,1
viatesting,1990,AL,Alabama,-86.2996,32.3754,1
viccomp,1984,AL,Alabama,-86.2996,32.3754,1
vicrtsamd,1994,AL,Alabama,-86.2996,32.3754,1
victimnotif,1995,AL,Alabama,-86.2996,32.3754,1
victimnotification,1995,AL,Alabama,-86.2996,32.3754,1
victimrights,1994,AL,Alabama,-86.2996,32.3754,1
voterid,2003,AL,Alabama,-86.2996,32.3754,1
w_educ_mom_silentmandator,1998,AL,Alabama,-86.2996,32.3754,1
w_environment_endangered_specie,2010,AL,Alabama,-86.2996,32.3754,1
waiting,2002,AL,Alabama,-86.2996,32.3754,1
welfagy,1919,AL,Alabama,-86.2996,32.3754,1
witnessint,1977,AL,Alabama,-86.2996,32.3754,1
witnessintimidation,1977,AL,Alabama,-86.2996,32.3754,1
wk20via,1975,AL,Alabama,-86.2996,32.3754,1
workcom,1920,AL,Alabama,-86.2996,32.3754,1
zerotol,1996,AL,Alabama,-86.2996,32.3754,1
zerotoleranceapis,1996,AL,Alabama,-86.2996,32.3754,1
zerotolerancelaw,1996,AL,Alabama,-86.2996,32.3754,1
aborparn,1989,AR,Arkansas,-92.2789,34.7244,1
aborpreroe,1969,AR,Arkansas,-92.2789,34.7244,1
abortion_consent_1992_201,2001,AR,Arkansas,-92.2789,34.7244,1
abortion_reform_prero,1969,AR,Arkansas,-92.2789,34.7244,1
absvot,1969,AR,Arkansas,-92.2789,34.7244,1
acctlic,1915,AR,Arkansas,-92.2789,34.7244,1
adawork,1953,AR,Arkansas,-92.2789,34.7244,1
adc,1936,AR,Arkansas,-92.2789,34.7244,1
adcom,1937,AR,Arkansas,-92.2789,34.7244,1
adoptionact19531969,1977,AR,Arkansas,-92.2789,34.7244,1
adultguardianshipandprotectiveproceedingsjurisdictionact,2011,AR,Arkansas,-92.2789,34.7244,1
agreementondetainers,1971,AR,Arkansas,-92.2789,34.7244,1
aidperm,1952,AR,Arkansas,-92.2789,34.7244,1
airpol,1960,AR,Arkansas,-92.2789,34.7244,1
alcbevcon,1935,AR,Arkansas,-92.2789,34.7244,1
alctreat,1955,AR,Arkansas,-92.2789,34.7244,1
amber,2001,AR,Arkansas,-92.2789,34.7244,1
anatomicalgift1968,1970,AR,Arkansas,-92.2789,34.7244,1
anatomicalgiftact1987,1989,AR,Arkansas,-92.2789,34.7244,1
anatomicalgiftact2006,2007,AR,Arkansas,-92.2789,34.7244,1
antibully,2003,AR,Arkansas,-92.2789,34.7244,1
antistalk,1993,AR,Arkansas,-92.2789,34.7244,1
anyid2,1999,AR,Arkansas,-92.2789,34.7244,1
anyphotoid2,2013,AR,Arkansas,-92.2789,34.7244,1
appointmentofcommissioners,1945,AR,Arkansas,-92.2789,34.7244,1
arbitrationact2000,2011,AR,Arkansas,-92.2789,34.7244,1
archlic,1941,AR,Arkansas,-92.2789,34.7244,1
arts,1966,AR,Arkansas,-92.2789,34.7244,1
athleteagentsact,2001,AR,Arkansas,-92.2789,34.7244,1
attendanceofoutofstatewitnesses,1935,AR,Arkansas,-92.2789,34.7244,1
ausbalsys,1891,AR,Arkansas,-92.2789,34.7244,1
autism,2011,AR,Arkansas,-92.2789,34.7244,1
autoreg,1911,AR,Arkansas,-92.2789,34.7244,1
bangag,1997,AR,Arkansas,-92.2789,34.7244,1
beaulic,1947,AR,Arkansas,-92.2789,34.7244,1
bldstds_yearadopted,2005,AR,Arkansas,-92.2789,34.7244,1
blind,1936,AR,Arkansas,-92.2789,34.7244,1
boehmke_snrpres,2001,AR,Arkansas,-92.2789,34.7244,1
boh,1913,AR,Arkansas,-92.2789,34.7244,1
bootcamp,1989,AR,Arkansas,-92.2789,34.7244,1
breastfeed,2007,AR,Arkansas,-92.2789,34.7244,1
budgstd,1913,AR,Arkansas,-92.2789,34.7244,1
buildingcode,1955,AR,Arkansas,-92.2789,34.7244,1
cappun,1973,AR,Arkansas,-92.2789,34.7244,1
ccb,1997,AR,Arkansas,-92.2789,34.7244,1
cctheft,1979,AR,Arkansas,-92.2789,34.7244,1
chartersch,1995,AR,Arkansas,-92.2789,34.7244,1
childabu,1965,AR,Arkansas,-92.2789,34.7244,1
childabuse,1965,AR,Arkansas,-92.2789,34.7244,1
childcustodyjurisdictionandenforcementact,1979,AR,Arkansas,-92.2789,34.7244,1
childlab,1914,AR,Arkansas,-92.2789,34.7244,1
childpornography,1983,AR,Arkansas,-92.2789,34.7244,1
childrest,1983,AR,Arkansas,-92.2789,34.7244,1
childseat,1983,AR,Arkansas,-92.2789,34.7244,1
chirolic,1915,AR,Arkansas,-92.2789,34.7244,1
cigtax,1924,AR,Arkansas,-92.2789,34.7244,1
citzon,1924,AR,Arkansas,-92.2789,34.7244,1
civildefenseanddisastercompact,1973,AR,Arkansas,-92.2789,34.7244,1
civinjaut,2001,AR,Arkansas,-92.2789,34.7244,1
colcanscr,2005,AR,Arkansas,-92.2789,34.7244,1
collegesavings,1999,AR,Arkansas,-92.2789,34.7244,1
compactforeducation,1965,AR,Arkansas,-92.2789,34.7244,1
compactonadoptionandmedicalassistance,1985,AR,Arkansas,-92.2789,34.7244,1
compactonmentalhealth,1959,AR,Arkansas,-92.2789,34.7244,1
compactonplacementofchildren,1979,AR,Arkansas,-92.2789,34.7244,1
compcrime,1987,AR,Arkansas,-92.2789,34.7244,1
compsch,1909,AR,Arkansas,-92.2789,34.7244,1
comsrv12,1983,AR,Arkansas,-92.2789,34.7244,1
conacchwy,1953,AR,Arkansas,-92.2789,34.7244,1
concealedcarry,1995,AR,Arkansas,-92.2789,34.7244,1
conflictsoflaws_limitationsact,1985,AR,Arkansas,-92.2789,34.7244,1
conservationeasementact,1983,AR,Arkansas,-92.2789,34.7244,1
consgsoil,1939,AR,Arkansas,-92.2789,34.7244,1
continsurance,2005,AR,Arkansas,-92.2789,34.7244,1
contr_eq,2005,AR,Arkansas,-92.2789,34.7244,1
contrains,2005,AR,Arkansas,-92.2789,34.7244,1
controlledsubstancesact,1971,AR,Arkansas,-92.2789,34.7244,1
corporlimits,1992,AR,Arkansas,-92.2789,34.7244,1
cpban,1983,AR,Arkansas,-92.2789,34.7244,1
creditcardtheft,1979,AR,Arkansas,-92.2789,34.7244,1
crimeviccomp,1987,AR,Arkansas,-92.2789,34.7244,1
crtadm,1965,AR,Arkansas,-92.2789,34.7244,1
custodialtrustact,1991,AR,Arkansas,-92.2789,34.7244,1
deaf,1868,AR,Arkansas,-92.2789,34.7244,1
deathpen,1973,AR,Arkansas,-92.2789,34.7244,1
debtlim,1934,AR,Arkansas,-92.2789,34.7244,1
declaratoryjudgmentsact,1953,AR,Arkansas,-92.2789,34.7244,1
denlic,1887,AR,Arkansas,-92.2789,34.7244,1
deployedparentscustodyandvisitationact,2015,AR,Arkansas,-92.2789,34.7244,1
determinationofdeathact,1985,AR,Arkansas,-92.2789,34.7244,1
dev_s1,1999,AR,Arkansas,-92.2789,34.7244,1
dev_s10,2007,AR,Arkansas,-92.2789,34.7244,1
dev_s2,1999,AR,Arkansas,-92.2789,34.7244,1
dev_s3,2007,AR,Arkansas,-92.2789,34.7244,1
dev_s4,2004,AR,Arkansas,-92.2789,34.7244,1
dirdem,1910,AR,Arkansas,-92.2789,34.7244,1
dirprim,1909,AR,Arkansas,-92.2789,34.7244,1
disclaimerofpropertyinterestsact,2003,AR,Arkansas,-92.2789,34.7244,1
disclaimerofpropertyinterestsact1973,1981,AR,Arkansas,-92.2789,34.7244,1
dispositionofcommunitypropertyrightsatdeathact1971,1981,AR,Arkansas,-92.2789,34.7244,1
divisionofincomefortaxpurposes,1961,AR,Arkansas,-92.2789,34.7244,1
dnafelon,2003,AR,Arkansas,-92.2789,34.7244,1
dnaforexon,2005,AR,Arkansas,-92.2789,34.7244,1
driverlicensecompact,1969,AR,Arkansas,-92.2789,34.7244,1
drugs_boehmke_statrapag,1975,AR,Arkansas,-92.2789,34.7244,1
drugs_boehmke_zeroto,1993,AR,Arkansas,-92.2789,34.7244,1
dual_enroll,1983,AR,Arkansas,-92.2789,34.7244,1
dui,2001,AR,Arkansas,-92.2789,34.7244,1
dui08,2001,AR,Arkansas,-92.2789,34.7244,1
durablepowerofattorney,1981,AR,Arkansas,-92.2789,34.7244,1
dwireform,2001,AR,Arkansas,-92.2789,34.7244,1
earlvot,1996,AR,Arkansas,-92.2789,34.7244,1
education_teacher_cert_elementa,1960,AR,Arkansas,-92.2789,34.7244,1
education_teacher_cert_h,1960,AR,Arkansas,-92.2789,34.7244,1
edutv,1961,AR,Arkansas,-92.2789,34.7244,1
elecdereg,1999,AR,Arkansas,-92.2789,34.7244,1
electronictransactionsact,2001,AR,Arkansas,-92.2789,34.7244,1
emcont_avail,2007,AR,Arkansas,-92.2789,34.7244,1
emergencymanagementassistancecompact,1997,AR,Arkansas,-92.2789,34.7244,1
emergencyvolunteerhealthpractitioners,2009,AR,Arkansas,-92.2789,34.7244,1
eminentscholar,2002,AR,Arkansas,-92.2789,34.7244,1
enforcementofforeignjudgmentsact,1989,AR,Arkansas,-92.2789,34.7244,1
englic,1925,AR,Arkansas,-92.2789,34.7244,1
engonly,1987,AR,Arkansas,-92.2789,34.7244,1
enterzone,1984,AR,Arkansas,-92.2789,34.7244,1
environment_air_pollution_contr,1965,AR,Arkansas,-92.2789,34.7244,1
environment_electronic_wast,2007,AR,Arkansas,-92.2789,34.7244,1
equalpay,1955,AR,Arkansas,-92.2789,34.7244,1
estatetaxapportionmentandprobatecode3_916,2007,AR,Arkansas,-92.2789,34.7244,1
expsta,1888,AR,Arkansas,-92.2789,34.7244,1
facsimilesignaturesofpublicofficials,1959,AR,Arkansas,-92.2789,34.7244,1
fairtrade,1937,AR,Arkansas,-92.2789,34.7244,1
famcap,1993,AR,Arkansas,-92.2789,34.7244,1
famlim,1992,AR,Arkansas,-92.2789,34.7244,1
federallienregistrationact,1989,AR,Arkansas,-92.2789,34.7244,1
fetaldispos,1987,AR,Arkansas,-92.2789,34.7244,1
fetalheart,2013,AR,Arkansas,-92.2789,34.7244,1
fetalhomic,1999,AR,Arkansas,-92.2789,34.7244,1
fetalpain,2013,AR,Arkansas,-92.2789,34.7244,1
fiduciaryaccesstodigitalassetsactrevised2015,2017,AR,Arkansas,-92.2789,34.7244,1
filmtaxcredit,2009,AR,Arkansas,-92.2789,34.7244,1
fish,1875,AR,Arkansas,-92.2789,34.7244,1
foia,1967,AR,Arkansas,-92.2789,34.7244,1
forest,1931,AR,Arkansas,-92.2789,34.7244,1
fraudulenttransferact1984,1987,AR,Arkansas,-92.2789,34.7244,1
frontpass_seatbelt,1992,AR,Arkansas,-92.2789,34.7244,1
fundslife,1988,AR,Arkansas,-92.2789,34.7244,1
fundslifehea,1994,AR,Arkansas,-92.2789,34.7244,1
furlough,1997,AR,Arkansas,-92.2789,34.7244,1
furprog,1997,AR,Arkansas,-92.2789,34.7244,1
gagrule,2010,AR,Arkansas,-92.2789,34.7244,1
gambling_lottery_adoptio,2010,AR,Arkansas,-92.2789,34.7244,1
gastax,1921,AR,Arkansas,-92.2789,34.7244,1
gaymarban,1997,AR,Arkansas,-92.2789,34.7244,1
gayrights_ban_sodom,1962,AR,Arkansas,-92.2789,34.7244,1
gdl,2001,AR,Arkansas,-92.2789,34.7244,1
genderrights_gender_equal_pa,1955,AR,Arkansas,-92.2789,34.7244,1
genderrights_nofault_divorc,1991,AR,Arkansas,-92.2789,34.7244,1
governance_reform,1997,AR,Arkansas,-92.2789,34.7244,1
grandvist,1983,AR,Arkansas,-92.2789,34.7244,1
guncontrol_opencarr,1995,AR,Arkansas,-92.2789,34.7244,1
hazing,1997,AR,Arkansas,-92.2789,34.7244,1
health,1991,AR,Arkansas,-92.2789,34.7244,1
helmetlaw_17,1997,AR,Arkansas,-92.2789,34.7244,1
higrenew,1991,AR,Arkansas,-92.2789,34.7244,1
hmomod1,1975,AR,Arkansas,-92.2789,34.7244,1
hostliability,2009,AR,Arkansas,-92.2789,34.7244,1
humantraffic,2005,AR,Arkansas,-92.2789,34.7244,1
hwyagen,1913,AR,Arkansas,-92.2789,34.7244,1
idas,1999,AR,Arkansas,-92.2789,34.7244,1
ide,1997,AR,Arkansas,-92.2789,34.7244,1
idtheft,1999,AR,Arkansas,-92.2789,34.7244,1
imcontsub,1981,AR,Arkansas,-92.2789,34.7244,1
imitcontsub,1981,AR,Arkansas,-92.2789,34.7244,1
immigration_english_languag,1987,AR,Arkansas,-92.2789,34.7244,1
inctax,1929,AR,Arkansas,-92.2789,34.7244,1
indlimit,1992,AR,Arkansas,-92.2789,34.7244,1
indorgris,1997,AR,Arkansas,-92.2789,34.7244,1
infanthear,1999,AR,Arkansas,-92.2789,34.7244,1
infconsent,2001,AR,Arkansas,-92.2789,34.7244,1
infertility,1987,AR,Arkansas,-92.2789,34.7244,1
initiative,1910,AR,Arkansas,-92.2789,34.7244,1
ins_stateexch,2013,AR,Arkansas,-92.2789,34.7244,1
insprivate,2013,AR,Arkansas,-92.2789,34.7244,1
inspublic,1998,AR,Arkansas,-92.2789,34.7244,1
intbar,1938,AR,Arkansas,-92.2789,34.7244,1
interstatecompactforadultoffendersupervision,2002,AR,Arkansas,-92.2789,34.7244,1
interstatecompactforjuveniles,1957,AR,Arkansas,-92.2789,34.7244,1
interstatecompactoneducationalopportunityformilitarychildren,2013,AR,Arkansas,-92.2789,34.7244,1
interstatecompacttoconserveoilandgas,1941,AR,Arkansas,-92.2789,34.7244,1
interstatecorrectionscompact,1973,AR,Arkansas,-92.2789,34.7244,1
interstatefamilysupportact19921996,1993,AR,Arkansas,-92.2789,34.7244,1
interstatefamilysupportactamendments2008,2015,AR,Arkansas,-92.2789,34.7244,1
interstateinsuranceproductregulationcompact,2013,AR,Arkansas,-92.2789,34.7244,1
interstatelibrarycompact,1967,AR,Arkansas,-92.2789,34.7244,1
interstateminingcompact,1975,AR,Arkansas,-92.2789,34.7244,1
juvct,1911,AR,Arkansas,-92.2789,34.7244,1
juvisup,1957,AR,Arkansas,-92.2789,34.7244,1
keg_reg,2006,AR,Arkansas,-92.2789,34.7244,1
labor_age_discriminatio,1979,AR,Arkansas,-92.2789,34.7244,1
labor_minwage_abovefe,2006,AR,Arkansas,-92.2789,34.7244,1
labor_prevailing_wage_la,1955,AR,Arkansas,-92.2789,34.7244,1
labor_right_to_wor,1944,AR,Arkansas,-92.2789,34.7244,1
labor_state_retirement_syste,1954,AR,Arkansas,-92.2789,34.7244,1
laborag,1913,AR,Arkansas,-92.2789,34.7244,1
legresea,1947,AR,Arkansas,-92.2789,34.7244,1
libext,1921,AR,Arkansas,-92.2789,34.7244,1
licenseplate,2003,AR,Arkansas,-92.2789,34.7244,1
licenses_accountant,1915,AR,Arkansas,-92.2789,34.7244,1
limitedpartnership1976,1979,AR,Arkansas,-92.2789,34.7244,1
limitedpartnershipact2001lastamended2013,2007,AR,Arkansas,-92.2789,34.7244,1
livingwill,1977,AR,Arkansas,-92.2789,34.7244,1
mailreg,1995,AR,Arkansas,-92.2789,34.7244,1
managementofinstitutionalfundsact,1992,AR,Arkansas,-92.2789,34.7244,1
medicaid_stateadoptio,1970,AR,Arkansas,-92.2789,34.7244,1
medmar,1998,AR,Arkansas,-92.2789,34.7244,1
meganslaw,1997,AR,Arkansas,-92.2789,34.7244,1
mendeapen,1993,AR,Arkansas,-92.2789,34.7244,1
merit,1940,AR,Arkansas,-92.2789,34.7244,1
methpre,2001,AR,Arkansas,-92.2789,34.7244,1
miglab,1959,AR,Arkansas,-92.2789,34.7244,1
minfine,1980,AR,Arkansas,-92.2789,34.7244,1
minwage,1915,AR,Arkansas,-92.2789,34.7244,1
mlda21,1935,AR,Arkansas,-92.2789,34.7244,1
mntlhlth,1959,AR,Arkansas,-92.2789,34.7244,1
modelstateadministrativeprocedureact1981,1968,AR,Arkansas,-92.2789,34.7244,1
moneyservicesact,2007,AR,Arkansas,-92.2789,34.7244,1
mothersaid,1917,AR,Arkansas,-92.2789,34.7244,1
mothpen,1917,AR,Arkansas,-92.2789,34.7244,1
motorhelm,1967,AR,Arkansas,-92.2789,34.7244,1
motorvoter,1988,AR,Arkansas,-92.2789,34.7244,1
mprisdm,1994,AR,Arkansas,-92.2789,34.7244,1
msas,1997,AR,Arkansas,-92.2789,34.7244,1
multistatelotteryagreement,2009,AR,Arkansas,-92.2789,34.7244,1
multistatetaxcompact,1967,AR,Arkansas,-92.2789,34.7244,1
nationalcrimepreventionandprivacycompact,2001,AR,Arkansas,-92.2789,34.7244,1
netmeter,2001,AR,Arkansas,-92.2789,34.7244,1
netmeter_yearadopted,2001,AR,Arkansas,-92.2789,34.7244,1
newbornheartscreen,2013,AR,Arkansas,-92.2789,34.7244,1
nonresidentviolatorcompact,1985,AR,Arkansas,-92.2789,34.7244,1
nrmlsch,1872,AR,Arkansas,-92.2789,34.7244,1
nrslic,1913,AR,Arkansas,-92.2789,34.7244,1
nurselicensurecompact,2001,AR,Arkansas,-92.2789,34.7244,1
oldagea,1936,AR,Arkansas,-92.2789,34.7244,1
painmanagement,1997,AR,Arkansas,-92.2789,34.7244,1
parconsent,1989,AR,Arkansas,-92.2789,34.7244,1
parksys,1927,AR,Arkansas,-92.2789,34.7244,1
parolesup,1937,AR,Arkansas,-92.2789,34.7244,1
partitionofheirspropertyact,2015,AR,Arkansas,-92.2789,34.7244,1
partnershipact1997lastamended2013,1999,AR,Arkansas,-92.2789,34.7244,1
pbf,1995,AR,Arkansas,-92.2789,34.7244,1
perforfun,2001,AR,Arkansas,-92.2789,34.7244,1
